#,title,releasedate,price,Score_rank,owners,playtime_median,developers,publishers
2083,Rugby Challenge 3,"Jun 28, 2016",$49.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wicked Witch,"Wicked Witch, Tru Blu Games"
2084,ESport Manager,"Jun 18, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),InImages,Manager Games S.A.
2085,Golf for Workgroups,"Apr 6, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Cryptic Sea,Devolver Digital
2086,Horatio Goes Snowboarding,"Jul 10, 2021",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Infinite State Games,Infinite State Games
2087,Super Button Soccer,"Jan 15, 2016",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),LIGA - Laboratório de Inovação de Games e Apps,LIGA - Laboratório de Inovação de Games e Apps
2088,3D Ultra Minigolf Adventures,"Jul 23, 2009",$3.29,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wanako Games,Activision
2089,Snail Racer Extreme,"Jul 16, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Displacement Studios,
2090,Cricket Revolution,"Oct 28, 2009",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Mindstorm Studios,Mindstorm Studios
2091,SRX: The Game,"May 28, 2021",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Monster Games, Inc.","Monster Games, Inc."
2092,Flying Sword,"Feb 12, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Meng Games,Meng Games
2093,Legendary Eleven: Epic Football,"Mar 1, 2019",$14.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Eclipse Games,Eclipse Gamse
2094,Super Volley Blast,"Nov 1, 2018",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Unfinished Pixel,Unfinished Pixel
2095,Fat Prisoner Simulator 2,"Jun 14, 2019",$0.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Kiddy,Kiddy
2096,Sky To Fly: Faster Than Wind,"Mar 25, 2016",$3.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),AIVIK LLC,Absolutist Ltd.
2097,World Boxing Manager,"Dec 9, 2016",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Aggroblakh,Aggroblakh
2098,R.B.I. Baseball 21,"Mar 16, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),MLB,MLB
2099,Magical Squash,"Nov 10, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),RISING GAME,RISING GAME
2100,Aim Trainer Pro,"Jan 25, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),DanD,DanD
2101,Go-Kart Racing,"Apr 25, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),FlagmanJeremy,FlagmanJermey
2102,Aiball,"Jun 22, 2016",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),HFM Games,HFM Games
2103,Beeftacular,"Aug 26, 2016",$2.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Retrific,Retrific
2104,GROOVY,"May 27, 2016",$3.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),SGS Team,SGS Team
2105,Planetoid Pioneers Online,"Jul 11, 2019",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Data Realms,Data Realms
2106,Duck Life: Space,"May 4, 2017",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Wix Games, MAD.com",MoFunZone Inc
2107,Cinemaware Anthology: 1986-1991,"Nov 14, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Cinemaware,Cinemaware
2108,TOTALLY BASEBALL,"Jul 7, 2021",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VIEWER READY,VIEWER READY
2109,"DvDrum, Ultimate Drum Simulator!","Feb 9, 2017",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),DarkTigerDevelop,DarkTigerDevelop
2110,Monster Truck Championship,"Oct 15, 2020",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Teyon,Nacon
2111,Katana X,"Jun 9, 2017",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Aargle, LLC","Aargle, LLC"
2112,Hyperun,"Jul 11, 2017",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Concrete Games,Concrete Games
2113,Virtual-O,"Dec 7, 2016",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Contours,Contours
2114,Super Soccer Blast,"Jun 19, 2020",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Unfinished Pixel,Unfinished Pixel
2115,Fidget Spinner Editor,"Oct 9, 2017",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Boogygames Studios,Boogygames Studios
2116,K-Point Ski Jumping,"Jan 24, 2020",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Marcin Dzienniak,Marcin Dzienniak
2117,#SelfieTennis,"Apr 1, 2016",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VRUnicorns,Bandello
2118,AFL Evolution,"Jul 20, 2017",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wicked Witch,Tru Blu Games
2119,Time Recoil,"Aug 10, 2017",$13.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),10tons Ltd,10tons Ltd
2120,Final Soccer VR,"Nov 17, 2016",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ivanovich Games,Ivanovich Games
2121,Starters Orders 6 Horse Racing,"Jun 29, 2016",$34.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Strategic Designs Ltd.,Strategic Designs Ltd.
2122,Axis Football 2019,"Sep 27, 2019",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Axis Games,Axis Games
2123,Virtual Surfing,"Sep 15, 2021",$34.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Waveor,Waveor
2124,MX Nitro: Unleashed,"Feb 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Saber Interactive,"Mad Dog Games, LLC"
2125,Leave Me Alone: A Trip To Hell,"Apr 20, 2016",$1.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Lisa Voronova,Lisa Voronova
2126,Golazo! Soccer League,"Nov 3, 2020",$8.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Purple Tree S R L,Purple Tree S R L
2127,Metal Drift,"Oct 22, 2009",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Black Jacket Studios,Black Jacket Studios
2128,Robot Arena III,"Jun 20, 2016",$19.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Gabriel Interactive,Octopus Tree
2129,Tennis World Tour 2,"Sep 24, 2020",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Big Ant Studios,Nacon
2130,iB Cricket,"Oct 25, 2020",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ProYuga Advanced Technologies Ltd,ProYuga Advanced Technologies Ltd
2131,Toasterball,"Jan 14, 2020",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Les Crafteurs,Les Crafteurs
2132,Tennis Elbow 4,"Jun 4, 2021",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Mana Games,Mana Games
2133,Sunday Rivals,"Aug 6, 2020",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),26k,26k
2134,Wordle 2,"Aug 31, 2020",$0.49,N/A (N/A),"0 .. 20,000",00:00 (00:00),PreoNus Games,gigantumgames
2135,Pro Strategy Football 2021,"Sep 7, 2020",$14.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Kerry Batts,Pro Strategy Games
2136,TableTop Soccer,"Apr 22, 2016",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dancing Developers,Dancing Developers
2137,ClusterPuck 99,"Jan 23, 2015",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),PHL Collective,PHL Collective
2138,3D Math - Ultra,"May 15, 2020",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Big Mind Games 9000,Big Mind Games 9000
2139,Axis Football 2016,"Jul 29, 2016",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Axis Games,Axis Games
2140,International Basketball Manager,"Jan 28, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),UPLAY Online,UPLAY Online
2141,Touring Karts,"Sep 12, 2019",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ivanovich Games,Ivanovich Games
2142,ARENA GODS,"Oct 16, 2017",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Supertype,Supertype
2143,AFL Evolution 2,"Sep 11, 2020",$49.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wicked Witch,Tru Blu Games
2144,Monster Jam Steel Titans 2,"Mar 2, 2021",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Rainbow Studios,THQ Nordic
2145,MotoGP15 Compact,"Dec 10, 2015",$9.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.
2146,Franchise Hockey Manager 5,"Oct 5, 2018",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Out of the Park Developments, Minos Games",Out of the Park Developments
2147,Tennis in the Face,"Nov 18, 2015",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),10tons Ltd,10tons Ltd
2148,Nirvana Pilot Yume,"Dec 13, 2017",$9.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Dev9k,Dev9k
2149,Axis Football 2018,"Sep 14, 2018",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Axis Games,Axis Games
2150,Quantum Rush Champions,"Dec 4, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),GameArt Studio GmbH,GameArt Studio GmbH
2151,Tennis Manager 2021,"Sep 7, 2021",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Rebound CG,Rebound CG
2152,Tony Stewart's All-American Racing,"Sep 4, 2020",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Monster Games, Inc.","Monster Games, Inc."
2153,Action Arcade Wrestling,"Oct 15, 2019",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VICO Game Studio,Reverb Triple XP
2154,Franchise Hockey Manager 4,"Oct 6, 2017",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Out of the Park Developments, Minos Games",Out of the Park Developments
2155,MadOut Open City,"Dec 18, 2015",$7.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),MadOut Games,MadOut Games
2156,Cyberpong,"Apr 28, 2016",$8.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"COLOPL, Inc.","COLOPL, Inc."
2157,Total Extreme Wrestling 2010,"Mar 19, 2015",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Grey Dog Software,Viva Media
2158,Psebay,"Jul 12, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Eugeny Butakov,Eugeny Butakov
2159,Dash Dash World,"Dec 24, 2020",$24.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),MOTIONX STUDIO,MOTIONX STUDIO
2160,Zero-G VR,"Jun 16, 2016",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Linkus Studio,Linkus Studio
2161,Score a goal (Physical football),"Dec 28, 2016",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),BulatHard,BulatHard
2162,Cricket Club,"Jan 18, 2018",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VersoVR,VersoVR
2163,Great eSports Manager,"Aug 16, 2017",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Fedora Collective,Fedora Collective
2164,PBA Pro Bowling,"Oct 23, 2019",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),FarSight Studios,FarSight Studios
2165,World of Mixed Martial Arts 3,"Mar 19, 2015",$19.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Grey Dog Software,Viva Media
2166,RUGBY 20,"Jan 23, 2020",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Eko Software,Nacon
2167,Stayhome Simulator,"May 22, 2020",$0.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Two Inc,Click Games
2168,MXGP - The Official Motocross Videogame Compact,"Dec 3, 2014",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.
2169,Blonde Driver,"Apr 10, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Easy game,Game for people
2170,Final Slam 2,"Jun 12, 2014",$3.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Josh Tam Universe,OtakuMaker SARL
2171,Pixel Puzzles Junior Jigsaw,"Feb 17, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),The Digital Puzzle Company,The Digital Puzzle Company
2172,Virtual Fighting Championship (VFC),"Sep 21, 2018",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"L&L Technology, Yang.L",L&L Technology
2173,100ft Robot Golf,"Mar 16, 2017",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),No Goblin,No Goblin
2174,Axis Football 2017,"Aug 16, 2017",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Axis Games,Axis Games
2175,CRAZY DRIVER,"Aug 25, 2019",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),SRS Games,SRS Games
2176,Peekaboo Lite: Prop Hunt,"Mar 4, 2021",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Redaster Studio,Redaster Studio
2177,Cheap Golf,"Nov 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Pixeljam,Pixeljam
2178,VR Ping Pong,"Sep 13, 2016",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Reddoll Srl,"IV Productions, Merge Games"
2179,Just Ski+,"Feb 7, 2018",$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Jeff Weber,Jeff Weber
2180,Rugby League Live 3,"Sep 29, 2015",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Big Ant Studios,"Big Ant Studios (Steam), Tru Blu Games"
2181,Axis Football 2020,"Oct 7, 2020",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Axis Games,Axis Games
2182,TrackDayR,"Mar 17, 2021",$24.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),MadCow S.r.l.,MadCow S.r.l.
2183,Pandamonia 潘德莫尼亚,"Jan 11, 2019",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Running Hoffman,Running Hoffman
2184,Pro Wrestling Sim,"Mar 29, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Pro Wrestling Sim,Pro Wrestling Sim
2185,Basketball Classics,"Dec 18, 2019",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Namo Gamo,Namo Gamo
2186,Shred! 2 - ft Sam Pilgrim,"Dec 24, 2018",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ASBO Interactive,ASBO Interactive Ltd
2187,Carp Fishing Simulator,"Oct 14, 2021",$18.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dangerous Derk Interactive,Dangerous Derk Interactive
2188,Poker Club,"Nov 20, 2020",$16.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ripstone,Ripstone
2189,Front Office Football Seven,"Feb 4, 2015",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Solecismic Software,Solecismic Software
2190,Mountain Taxi Driver,"Sep 13, 2019",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),A Nostru,A Nostru
2191,CYBER EMOJI TALE 2099,"Mar 3, 2021",$0.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),MICROCHELIK5000,MICROCHELIK5000
2192,RevolVR 3,"Feb 22, 2021",$14.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Never Bored,Never Bored
2193,Tee Time Golf,"Aug 31, 2018",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Barkers Crest Studio LLC,Barkers Crest Studio LLC
2194,Super Arcade Football,"Sep 6, 2021",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),OutOfTheBit Ltd,OutOfTheBit Ltd
2195,All-Star Fruit Racing,"Jul 13, 2018",$19.99,N/A (N/A),"100,000 .. 200,000",00:00 (00:00),3DClouds,PQube Limited
2196,Spike Volleyball,"Feb 5, 2019",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Black Sheep Studio,Nacon
2197,Volo Airsport,"Dec 4, 2014",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ramjet Anvil,Ramjet Anvil
2198,Volleyball Unbound - Pro Beach Volleyball,"Dec 16, 2016",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Great Boolean,Great Boolean
2199,BasketBelle,"Dec 9, 2014",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Studio Bean,Studio Bean
2200,Dance Collider,"Nov 1, 2019",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),emergeWorlds,emergeWorlds
2201,Cranks and Goggles,"Dec 21, 2016",$1.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Play Native Entertainment,Play Native Entertainment
2202,Ignition,"Feb 6, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Unique Development Studios AB,Interplay Entertainment Corp.
2203,Pro Wrestling X,"Nov 18, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Wrestling Gamers United,Wrestling Gamers United
2204,HyperBrawl,"Oct 20, 2020",$19.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Milky Tea Studios,Milky Tea Studios
2205,USA 2020,"Jun 2, 2018",$0.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),GAMES FOR HUMANS,GAMES FOR HUMANS
2206,Wordle 3,"Oct 6, 2020",$0.49,N/A (N/A),"0 .. 20,000",00:00 (00:00),PreoNus Games,gigantumgames
2207,Foosball - Street Edition,"Apr 16, 2014",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Yuisy, Exkee",Yuisy
2208,DRAG,"Aug 11, 2020",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Orontes Games,Orontes Games
2209,VR Skater,"Apr 30, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),DEFICIT Games,DEFICIT Games
2210,Tour de France 2020,"Aug 27, 2020",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Cyanide Studio,Nacon
2211,2MD: VR Football,"Sep 26, 2017",$12.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Truant pixel, LLC","Truant Pixel, LLC"
2212,Super Woden GP,"Sep 1, 2021",$12.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),ViJuDa,ViJuDa
2213,VR Regatta - The Sailing Game,"Jan 30, 2018",$29.99,N/A (N/A),"100,000 .. 200,000",00:00 (00:00),MarineVerse,MarineVerse
2214,Pure Chess Grandmaster Edition,"Sep 9, 2016",$6.39,N/A (N/A),"0 .. 20,000",00:00 (00:00),Ripstone,Ripstone
2215,DUCATI - 90th Anniversary,"Jun 9, 2016",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.
2216,Floor Kids,"May 16, 2018",$19.9,N/A (N/A),"0 .. 20,000",00:00 (00:00),MERJ Media,MERJ Media
2217,Duck Life: Battle,"Aug 13, 2018",$3.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Wix Games, MAD.com",MoFunZone Inc
2218,RC Simulation 2.0,"Jul 16, 2018",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),devotid,devotid Media
2219,FIA European Truck Racing Championship,"Jul 18, 2019",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),N-RACING,Nacon
2220,Hot Shot Burn,"Jan 17, 2020",$14.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Artifex Mundi,Artifex Mundi
2221,All-In-One Sports VR,"Feb 25, 2021",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Appnori Inc.,Appnori Inc.
2222,Jetman Go,"Sep 29, 2017",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Linkflag Studio,Linkflag Studio
2223,Age of Gladiators II: Rome,"Aug 21, 2018",$19.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Creative Storm Entertainment,Creative Storm Entertainment
2224,Hunting Simulator,"Jun 9, 2017",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Neopica,Nacon
2225,Drift Horizon Online,"Mar 23, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),JDM4iK Games,SA Industry
2226,Gym Simulator,"Nov 17, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Schwarz Games,Kavkaz Sila Games
2227,Sky Racket,"Oct 22, 2019",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Double Dash Studios,Double Dash Studios
2228,CrashMetal - Cyberpunk,"Dec 17, 2020",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Stanislaw Dev,SA Industry
2229,Tennis Elbow Manager 2,"Jun 2, 2021",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Mana Games,Mana Games
2230,Fix Me Up Doc! – Dark Humor,"Jun 22, 2017",$1.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik"
2231,JDM Tuner Racing,"Jun 7, 2016",$0.99,N/A (N/A),"200,000 .. 500,000",00:00 (00:00),JDM4iK,Droid Riot
2232,Formula Truck 2013,"Apr 10, 2013",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Reiza Studios,Reiza Studios
2233,Sword Master VR,"Sep 23, 2016",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Master Indie,Master Indie
2234,Super Night Riders,"Feb 22, 2016",$4.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),neko.works,neko.works
2235,Tony Stewart's Sprint Car Racing,"Feb 21, 2020",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Monster Games, Inc.","Monster Games, Inc."
2236,My Riding Stables: Life with Horses,"Mar 27, 2014",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Sproing,familyplay
2237,LocoSoccer,"Dec 9, 2015",$0.99,N/A (N/A),"100,000 .. 200,000",00:00 (00:00),Startreming,Senpai Studios
2238,Trackmania² Lagoon,"May 23, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Nadeo,Ubisoft
2239,Battle Ram,"Mar 21, 2020",$0.51,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wloop777,khukhrovr
2240,Soccer Player Simulator,"Mar 25, 2019",$0.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Kiddy,Kiddy
2241,Intergalactic Fishing,"Apr 21, 2020",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Boat Anchor Games,Boat Anchor Games
2242,The Catch: Carp & Coarse Fishing,"Jun 30, 2020",$24.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dovetail Games,Dovetail Games – Fishing
2243,Don Bradman Cricket 17,"Jan 16, 2017",$49.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Big Ant Studios,Big Ant Studios
2244,Mad Experiments: Escape Room,"Apr 16, 2020",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),PlayTogether Studio,PlayTogether Studio
2245,Fancy Skiing VR,"Aug 9, 2016",$9.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),哈视奇科技,哈视奇科技
2246,HackyZack,"Mar 28, 2017",$9.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Spaceboy Games,Spaceboy Games
2247,Victory Road,"Mar 10, 2020",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Strange Journey,Strange Journey
2248,Snooker Nation Championship,"Apr 27, 2016",$3.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Cherry Pop Games,Cherry Pop Games
2249,Elasto Mania,"Feb 1, 2000",$9.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Elasto Mania Team, Balazs Rozsa",Elasto Mania Team
2250,Duck Life: Adventure,"Jun 22, 2020",$5.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Wix Games,MoFunZone Inc.
2251,Football Club Simulator - FCS #21,"Mar 4, 2016",$9.95,N/A (N/A),"0 .. 20,000",00:00 (00:00),Dinamic Games,FX Interactive
2252,Probably Archery,"Feb 6, 2014",$4.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),South East Games,South East Games
2253,Franchise Hockey Manager 7,"Dec 16, 2020",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),"Out of the Park Developments, Minos Games",Out of the Park Developments
2254,Rec Center Tycoon,"Sep 6, 2019",$11.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Jarrod Brown,Jarrod Brown
2255,Ski Sniper,"May 18, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Crazy Rocks,Crazy Rocks
2256,Dark SASI,"May 18, 2018",$6.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Narko Games,Narko Games
2257,V-Racer Hoverbike,"Apr 13, 2018",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),VertexBreakers,VertexBreakers
2258,Play With Me: Escape room,Jan 2018,$2.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Airem,Airem
2259,Dodgeball Academia,"Aug 5, 2021",$24.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Pocket Trap,Humble Games
2260,R.B.I. Baseball 20,"Mar 17, 2020",$19.99,N/A (N/A),"0 .. 20,000",00:45 (00:22),MLB,MLB
2261,Holodance,"Feb 28, 2020",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),narayana games UG,narayana games UG
2262,Kart Racing Pro,"Jul 14, 2017",$39.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),PiBoSo,PiBoSo
2263,Monster Jam Steel Titans,"Jun 25, 2019",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Rainbow Studios,THQ Nordic
2264,Golf Peaks,"Nov 13, 2018",$4.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Afterburn,Afterburn
2265,Front Office Football Eight,"Nov 23, 2016",$29.99,N/A (N/A),"20,000 .. 50,000",00:00 (00:00),Solecismic Software,Solecismic Software
2266,Trials 2: Second Edition,"May 28, 2008",$9.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),Redlynx,RedLynx Ltd.
2267,OhShape,"Dec 13, 2019",$19.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Odders Lab,Odders Lab
2268,Hunting Unlimited 2010,"Jul 7, 2009",$9.99,N/A (N/A),"50,000 .. 100,000",00:00 (00:00),SCS Software,Ziggurat
2269,The Snowboard Game,"Apr 24, 2018",$14.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Let it roll AB,Let it roll AB
2270,RetroMania Wrestling,"Feb 25, 2021",$29.99,N/A (N/A),"0 .. 20,000",00:00 (00:00),Retrosoft Studios,Retrosoft Studios
